,var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var2(t)
26713,412.0,-11.0,-6.0,1026.0,NW,4.91,0.0,0.0,300.0
26714,300.0,-11.0,-3.0,1026.0,NW,8.04,0.0,0.0,312.0
26715,312.0,-11.0,-6.0,1026.0,NW,12.06,0.0,0.0,253.0
26716,253.0,-12.0,-6.0,1027.0,NE,0.89,0.0,0.0,285.0
26717,285.0,-12.0,-6.0,1027.0,cv,0.45,0.0,0.0,277.0
26718,277.0,-12.0,-8.0,1027.0,NE,1.79,0.0,0.0,236.0
26719,236.0,-11.0,-8.0,1028.0,cv,0.45,0.0,0.0,157.0
26720,157.0,-11.0,-9.0,1028.0,cv,1.34,0.0,0.0,237.0
26721,237.0,-11.0,-9.0,1029.0,NW,1.79,0.0,0.0,290.0
26722,290.0,-7.0,-4.0,1031.0,cv,0.89,0.0,0.0,371.0
26723,371.0,-9.0,-1.0,1031.0,cv,1.78,0.0,0.0,353.0
26724,353.0,-11.0,1.0,1031.0,SE,3.13,0.0,0.0,227.0
26725,227.0,-10.0,1.0,1031.0,cv,0.89,0.0,0.0,201.0
26726,201.0,-10.0,2.0,1030.0,SE,3.13,0.0,0.0,98.0
26727,98.0,-10.0,2.0,1030.0,SE,4.92,0.0,0.0,76.0
26728,76.0,-12.0,3.0,1030.0,SE,6.71,0.0,0.0,71.0
26729,71.0,-11.0,2.0,1030.0,SE,8.5,0.0,0.0,73.0
26730,73.0,-10.0,1.0,1030.0,SE,9.39,0.0,0.0,85.0
26731,85.0,-8.0,-1.0,1031.0,NE,0.89,0.0,0.0,100.0
26732,100.0,-8.0,-1.0,1031.0,SE,0.89,0.0,0.0,115.0
26733,115.0,-9.0,0.0,1031.0,SE,2.68,0.0,0.0,128.0
26734,128.0,-9.0,0.0,1032.0,SE,4.47,0.0,0.0,141.0
26735,141.0,-10.0,-1.0,1032.0,SE,6.26,0.0,0.0,72.0
26736,72.0,-10.0,-1.0,1032.0,SE,9.39,0.0,0.0,88.0
26737,88.0,-12.0,-1.0,1032.0,SE,12.52,0.0,0.0,91.0
26738,91.0,-12.0,-2.0,1032.0,SE,14.31,0.0,0.0,69.0
26739,69.0,-11.0,-2.0,1032.0,cv,0.89,0.0,0.0,59.0
26740,59.0,-11.0,-2.0,1032.0,cv,1.34,0.0,0.0,53.0
26741,53.0,-11.0,-3.0,1032.0,cv,2.23,0.0,0.0,57.0
26742,57.0,-8.0,-3.0,1032.0,SE,1.79,1.0,0.0,64.0
26743,64.0,-7.0,-4.0,1032.0,cv,0.89,2.0,0.0,78.0
26744,78.0,-6.0,-4.0,1032.0,SE,0.89,3.0,0.0,87.0
26745,87.0,-5.0,-4.0,1032.0,cv,0.89,4.0,0.0,88.0
26746,88.0,-4.0,-4.0,1032.0,NW,1.79,5.0,0.0,80.0
26747,80.0,-4.0,-3.0,1032.0,NW,4.92,6.0,0.0,84.0
26748,84.0,-3.0,-2.0,1031.0,NE,1.79,7.0,0.0,100.0
26749,100.0,-3.0,-1.0,1031.0,NW,1.79,8.0,0.0,129.0
26750,129.0,-4.0,-1.0,1030.0,NW,2.68,0.0,0.0,128.0
26751,128.0,-3.0,-1.0,1029.0,cv,0.89,0.0,0.0,114.0
26752,114.0,-4.0,-1.0,1029.0,cv,1.78,0.0,0.0,110.0
26753,110.0,-4.0,-1.0,1029.0,cv,2.67,0.0,0.0,122.0
26754,122.0,-4.0,-2.0,1029.0,cv,3.56,0.0,0.0,142.0
26755,142.0,-4.0,-3.0,1030.0,SE,0.89,0.0,0.0,150.0
26756,150.0,-4.0,-3.0,1030.0,SE,1.78,0.0,0.0,138.0
26757,138.0,-4.0,-3.0,1030.0,cv,0.89,0.0,0.0,156.0
26758,156.0,-4.0,-2.0,1030.0,NW,1.79,0.0,0.0,145.0
26759,145.0,-4.0,-3.0,1030.0,cv,0.45,0.0,0.0,169.0
26760,169.0,-4.0,-3.0,1030.0,cv,0.9,0.0,0.0,161.0
26761,161.0,-4.0,-3.0,1030.0,NE,1.79,0.0,0.0,160.0
26762,160.0,-4.0,-3.0,1029.0,NW,1.79,0.0,0.0,156.0
26763,156.0,-4.0,-3.0,1029.0,NW,2.68,0.0,0.0,198.0
26764,198.0,-5.0,-4.0,1028.0,NW,3.57,0.0,0.0,188.0
26765,188.0,-4.0,-4.0,1028.0,NW,5.36,0.0,0.0,176.0
26766,176.0,-6.0,-5.0,1028.0,NW,7.15,0.0,0.0,187.0
26767,187.0,-5.0,-4.0,1028.0,NW,8.94,0.0,0.0,154.0
26768,154.0,-6.0,-5.0,1029.0,NW,12.07,0.0,0.0,179.0
26769,179.0,-7.0,-6.0,1029.0,NW,13.86,0.0,0.0,198.0
26770,198.0,-5.0,-3.0,1029.0,NW,17.88,0.0,0.0,159.0
26771,159.0,-4.0,-2.0,1030.0,NW,21.01,0.0,0.0,164.0
26772,164.0,-5.0,0.0,1029.0,NE,3.13,0.0,0.0,156.0
26773,156.0,-6.0,2.0,1029.0,NE,6.26,0.0,0.0,144.0
26774,144.0,-4.0,3.0,1028.0,NE,9.39,0.0,0.0,104.0
26775,104.0,-7.0,3.0,1028.0,NE,12.52,0.0,0.0,88.0
26776,88.0,-7.0,4.0,1028.0,NE,14.31,0.0,0.0,72.0
26777,72.0,-7.0,3.0,1028.0,SE,0.89,0.0,0.0,93.0
26778,93.0,-7.0,1.0,1028.0,NE,0.89,0.0,0.0,98.0
26779,98.0,-6.0,-1.0,1029.0,cv,0.45,0.0,0.0,114.0
26780,114.0,-6.0,-1.0,1029.0,NE,0.89,0.0,0.0,184.0
26781,184.0,-7.0,-4.0,1030.0,cv,0.89,0.0,0.0,162.0
26782,162.0,-8.0,-5.0,1030.0,NE,1.79,0.0,0.0,179.0
26783,179.0,-7.0,-5.0,1030.0,NW,1.79,0.0,0.0,131.0
26784,131.0,-9.0,-6.0,1031.0,NW,5.81,0.0,0.0,104.0
26785,104.0,-6.0,-4.0,1031.0,cv,0.89,0.0,0.0,84.0
26786,84.0,-8.0,-6.0,1031.0,cv,1.78,0.0,0.0,88.0
26787,88.0,-9.0,-8.0,1032.0,SE,0.89,0.0,0.0,60.0
26788,60.0,-8.0,-8.0,1031.0,cv,0.89,0.0,0.0,45.0
26789,45.0,-9.0,-8.0,1031.0,cv,1.78,0.0,0.0,38.0
26790,38.0,-13.0,-12.0,1031.0,SE,0.89,0.0,0.0,37.0
26791,37.0,-13.0,-12.0,1031.0,cv,0.89,0.0,0.0,40.0
26792,40.0,-14.0,-13.0,1031.0,cv,1.78,0.0,0.0,52.0
26793,52.0,-15.0,-14.0,1032.0,cv,2.67,0.0,0.0,46.0
26794,46.0,-9.0,-9.0,1032.0,cv,3.56,0.0,0.0,48.0
26795,48.0,-6.0,-6.0,1032.0,cv,4.45,0.0,0.0,55.0
26796,55.0,-9.0,-3.0,1031.0,NE,3.13,0.0,0.0,46.0
26797,46.0,-7.0,-2.0,1030.0,SE,1.79,0.0,0.0,111.0
26798,111.0,-6.0,-1.0,1029.0,cv,0.89,0.0,0.0,127.0
26799,127.0,-5.0,-1.0,1028.0,SE,3.13,0.0,0.0,326.0
26800,326.0,-5.0,-3.0,1027.0,SE,6.26,0.0,0.0,382.0
26801,382.0,-5.0,-4.0,1026.0,SE,9.39,0.0,0.0,352.0
26802,352.0,-6.0,-5.0,1026.0,SE,12.52,1.0,0.0,366.0
26803,366.0,-6.0,-5.0,1026.0,SE,15.65,2.0,0.0,396.0
26804,396.0,-5.0,-5.0,1026.0,SE,17.44,3.0,0.0,398.0
26805,398.0,-5.0,-5.0,1026.0,SE,19.23,4.0,0.0,374.0
26806,374.0,-5.0,-5.0,1025.0,SE,22.36,5.0,0.0,412.0
26807,412.0,-6.0,-5.0,1025.0,SE,25.49,6.0,0.0,437.0
26808,437.0,-6.0,-5.0,1024.0,cv,0.89,7.0,0.0,453.0
26809,453.0,-6.0,-6.0,1024.0,SE,1.79,8.0,0.0,439.0
26810,439.0,-6.0,-6.0,1023.0,SE,3.58,0.0,0.0,439.0
26811,439.0,-7.0,-6.0,1022.0,SE,4.47,0.0,0.0,437.0
26812,437.0,-7.0,-6.0,1022.0,SE,6.26,0.0,0.0,411.0
26813,411.0,-7.0,-6.0,1021.0,cv,0.89,0.0,0.0,424.0
26814,424.0,-7.0,-5.0,1020.0,cv,1.78,0.0,0.0,417.0
26815,417.0,-6.0,-5.0,1020.0,cv,2.67,0.0,0.0,422.0
26816,422.0,-7.0,-5.0,1020.0,NE,0.89,0.0,0.0,394.0
26817,394.0,-6.0,-5.0,1020.0,cv,0.89,0.0,0.0,388.0
26818,388.0,-6.0,-5.0,1019.0,SE,0.89,0.0,0.0,401.0
26819,401.0,-6.0,-5.0,1019.0,cv,0.89,1.0,0.0,402.0
26820,402.0,-6.0,-4.0,1019.0,cv,1.78,2.0,0.0,396.0
26821,396.0,-6.0,-4.0,1018.0,SE,1.79,0.0,0.0,395.0
26822,395.0,-6.0,-4.0,1017.0,SE,3.58,0.0,0.0,392.0
26823,392.0,-5.0,-3.0,1016.0,SE,5.37,0.0,0.0,359.0
26824,359.0,-5.0,-3.0,1016.0,SE,7.16,0.0,0.0,301.0
26825,301.0,-5.0,-3.0,1016.0,SE,8.95,0.0,0.0,273.0
26826,273.0,-6.0,-4.0,1017.0,SE,9.84,0.0,0.0,297.0
26827,297.0,-7.0,-6.0,1017.0,SE,10.73,0.0,0.0,321.0
26828,321.0,-8.0,-8.0,1018.0,NE,0.89,0.0,0.0,336.0
26829,336.0,-7.0,-7.0,1019.0,cv,0.89,0.0,0.0,399.0
26830,399.0,-8.0,-8.0,1020.0,cv,1.34,0.0,0.0,378.0
26831,378.0,-6.0,-5.0,1021.0,NW,1.79,0.0,0.0,398.0
26832,398.0,-9.0,-3.0,1021.0,NW,6.71,0.0,0.0,255.0
26833,255.0,-13.0,0.0,1022.0,NW,13.86,0.0,0.0,29.0
26834,29.0,-13.0,-1.0,1022.0,NW,19.67,0.0,0.0,17.0
26835,17.0,-14.0,-2.0,1023.0,NW,26.82,0.0,0.0,18.0
26836,18.0,-14.0,-2.0,1023.0,NW,33.97,0.0,0.0,11.0
26837,11.0,-13.0,-3.0,1023.0,NW,39.78,0.0,0.0,16.0
26838,16.0,-14.0,-4.0,1023.0,NW,44.7,0.0,0.0,12.0
26839,12.0,-14.0,-5.0,1023.0,NW,47.83,0.0,0.0,13.0
26840,13.0,-14.0,-7.0,1023.0,cv,0.89,0.0,0.0,14.0
26841,14.0,-14.0,-1.0,1023.0,NW,4.92,0.0,0.0,20.0
26842,20.0,-16.0,1.0,1023.0,NW,12.07,0.0,0.0,29.0
26843,29.0,-17.0,3.0,1023.0,NW,21.01,0.0,0.0,32.0
26844,32.0,-17.0,3.0,1023.0,NW,30.84,0.0,0.0,12.0
26845,12.0,-17.0,4.0,1022.0,NW,40.67,0.0,0.0,16.0
26846,16.0,-18.0,4.0,1022.0,NW,49.61,0.0,0.0,17.0
26847,17.0,-18.0,5.0,1021.0,NW,58.55,0.0,0.0,13.0
26848,13.0,-17.0,5.0,1021.0,NW,64.36,0.0,0.0,16.0
26849,16.0,-17.0,3.0,1022.0,NW,71.51,0.0,0.0,14.0
26850,14.0,-17.0,0.0,1023.0,NW,76.43,0.0,0.0,10.0
26851,10.0,-16.0,-1.0,1023.0,NW,81.35,0.0,0.0,23.0
26852,23.0,-18.0,-1.0,1024.0,NE,4.02,0.0,0.0,30.0
26853,30.0,-19.0,-3.0,1024.0,NE,5.81,0.0,0.0,27.0
26854,27.0,-19.0,-4.0,1024.0,SE,1.79,0.0,0.0,23.0
26855,23.0,-19.0,-6.0,1024.0,NE,1.79,0.0,0.0,27.0
26856,27.0,-21.0,-5.0,1025.0,cv,0.45,0.0,0.0,27.0
26857,27.0,-18.0,-9.0,1025.0,NW,3.13,0.0,0.0,31.0
26858,31.0,-19.0,-8.0,1025.0,cv,0.89,0.0,0.0,47.0
26859,47.0,-18.0,-10.0,1026.0,NW,3.13,0.0,0.0,46.0
26860,46.0,-18.0,-11.0,1025.0,NW,4.92,0.0,0.0,42.0
26861,42.0,-17.0,-12.0,1025.0,NE,0.89,0.0,0.0,47.0
26862,47.0,-17.0,-11.0,1024.0,NE,2.68,0.0,0.0,64.0
26863,64.0,-18.0,-11.0,1024.0,NE,4.47,0.0,0.0,68.0
26864,68.0,-18.0,-13.0,1024.0,NW,3.13,0.0,0.0,48.0
26865,48.0,-18.0,-9.0,1025.0,NW,6.26,0.0,0.0,40.0
26866,40.0,-18.0,-7.0,1025.0,NW,9.39,0.0,0.0,50.0
26867,50.0,-18.0,-6.0,1025.0,NW,12.52,0.0,0.0,55.0
26868,55.0,-18.0,-4.0,1025.0,NW,15.65,0.0,0.0,53.0
26869,53.0,-19.0,-3.0,1024.0,cv,1.79,0.0,0.0,65.0
26870,65.0,-16.0,-2.0,1023.0,SE,1.79,0.0,0.0,71.0
26871,71.0,-15.0,-1.0,1022.0,NE,1.79,0.0,0.0,84.0
26872,84.0,-15.0,-1.0,1022.0,cv,0.89,0.0,0.0,78.0
26873,78.0,-14.0,-2.0,1022.0,cv,1.78,0.0,0.0,73.0
26874,73.0,-14.0,-4.0,1022.0,cv,2.67,0.0,0.0,84.0
26875,84.0,-13.0,-5.0,1022.0,NE,0.89,0.0,0.0,109.0
26876,109.0,-12.0,-6.0,1023.0,SE,0.89,0.0,0.0,130.0
26877,130.0,-12.0,-7.0,1023.0,SE,1.78,0.0,0.0,113.0
26878,113.0,-13.0,-9.0,1024.0,NE,0.89,0.0,0.0,118.0
26879,118.0,-12.0,-8.0,1024.0,cv,0.45,0.0,0.0,124.0
26880,124.0,-12.0,-9.0,1025.0,cv,1.34,0.0,0.0,135.0
26881,135.0,-13.0,-9.0,1025.0,NE,0.89,0.0,0.0,174.0
26882,174.0,-12.0,-10.0,1026.0,cv,0.45,0.0,0.0,161.0
26883,161.0,-15.0,-12.0,1026.0,NW,1.79,0.0,0.0,186.0
26884,186.0,-12.0,-11.0,1026.0,cv,0.89,0.0,0.0,189.0
26885,189.0,-13.0,-11.0,1026.0,NW,0.89,0.0,0.0,169.0
26886,169.0,-15.0,-13.0,1027.0,NW,4.02,0.0,0.0,155.0
26887,155.0,-14.0,-13.0,1027.0,NW,5.81,0.0,0.0,138.0
26888,138.0,-14.0,-12.0,1028.0,NW,7.6,0.0,0.0,126.0
26889,126.0,-12.0,-10.0,1028.0,NW,9.39,0.0,0.0,124.0
26890,124.0,-11.0,-7.0,1029.0,NW,11.18,0.0,0.0,96.0
26891,96.0,-11.0,-4.0,1029.0,cv,0.89,0.0,0.0,94.0
26892,94.0,-11.0,-3.0,1029.0,cv,1.78,0.0,0.0,122.0
26893,122.0,-11.0,-1.0,1028.0,cv,2.67,0.0,0.0,156.0
26894,156.0,-10.0,0.0,1027.0,SE,1.79,0.0,0.0,198.0
26895,198.0,-11.0,2.0,1027.0,cv,1.79,0.0,0.0,162.0
26896,162.0,-10.0,2.0,1026.0,cv,3.58,0.0,0.0,162.0
26897,162.0,-10.0,2.0,1026.0,SE,3.13,0.0,0.0,172.0
26898,172.0,-9.0,0.0,1027.0,SE,6.26,0.0,0.0,195.0
26899,195.0,-8.0,-2.0,1028.0,SE,9.39,0.0,0.0,177.0
26900,177.0,-8.0,-4.0,1028.0,cv,0.89,0.0,0.0,174.0
26901,174.0,-8.0,-4.0,1028.0,cv,1.78,0.0,0.0,165.0
26902,165.0,-8.0,-5.0,1029.0,cv,2.67,0.0,0.0,170.0
26903,170.0,-8.0,-5.0,1029.0,cv,3.56,0.0,0.0,179.0
26904,179.0,-9.0,-7.0,1029.0,cv,4.45,0.0,0.0,229.0
26905,229.0,-8.0,-5.0,1030.0,SE,1.79,0.0,0.0,307.0
26906,307.0,-8.0,-5.0,1030.0,NE,0.89,0.0,0.0,347.0
26907,347.0,-8.0,-5.0,1030.0,NE,1.78,0.0,0.0,318.0
26908,318.0,-10.0,-7.0,1029.0,NE,2.67,0.0,0.0,293.0
26909,293.0,-11.0,-9.0,1029.0,NW,0.89,0.0,0.0,258.0
26910,258.0,-10.0,-9.0,1029.0,NE,0.89,0.0,0.0,284.0
26911,284.0,-11.0,-10.0,1029.0,NE,2.68,0.0,0.0,312.0
26912,312.0,-9.0,-8.0,1030.0,SE,1.79,0.0,0.0,310.0
26913,310.0,-9.0,-8.0,1030.0,SE,3.58,0.0,0.0,261.0
26914,261.0,-7.0,-7.0,1030.0,SE,5.37,0.0,0.0,387.0
26915,387.0,-6.0,-6.0,1030.0,SE,7.16,1.0,0.0,340.0
26916,340.0,-6.0,-5.0,1030.0,cv,0.89,0.0,0.0,306.0
26917,306.0,-5.0,-5.0,1029.0,SE,1.79,0.0,0.0,321.0
26918,321.0,-5.0,-4.0,1028.0,SE,3.58,0.0,0.0,322.0
26919,322.0,-5.0,-2.0,1027.0,cv,0.89,0.0,0.0,313.0
26920,313.0,-5.0,-1.0,1027.0,SE,1.79,0.0,0.0,320.0
26921,320.0,-5.0,-2.0,1026.0,SE,3.58,0.0,0.0,288.0
26922,288.0,-5.0,-4.0,1025.0,SE,4.47,0.0,0.0,300.0
26923,300.0,-5.0,-3.0,1025.0,NE,1.79,0.0,0.0,314.0
26924,314.0,-5.0,-3.0,1025.0,NE,3.58,0.0,0.0,317.0
26925,317.0,-5.0,-3.0,1025.0,cv,0.89,0.0,0.0,329.0
26926,329.0,-5.0,-3.0,1025.0,SE,0.89,0.0,0.0,306.0
26927,306.0,-5.0,-3.0,1024.0,cv,0.89,0.0,0.0,318.0
26928,318.0,-5.0,-3.0,1024.0,SE,0.89,0.0,0.0,340.0
26929,340.0,-5.0,-3.0,1024.0,SE,1.78,0.0,0.0,359.0
26930,359.0,-5.0,-3.0,1023.0,cv,0.89,0.0,0.0,362.0
26931,362.0,-5.0,-3.0,1023.0,SE,0.89,0.0,0.0,369.0
26932,369.0,-5.0,-4.0,1022.0,NE,0.89,0.0,0.0,364.0
26933,364.0,-5.0,-3.0,1021.0,SE,0.89,0.0,0.0,364.0
26934,364.0,-5.0,-4.0,1021.0,NE,0.89,0.0,0.0,357.0
26935,357.0,-5.0,-4.0,1021.0,NE,1.78,0.0,0.0,362.0
26936,362.0,-5.0,-4.0,1021.0,cv,0.89,0.0,0.0,369.0
26937,369.0,-5.0,-3.0,1021.0,NE,1.79,0.0,0.0,348.0
26938,348.0,-5.0,-3.0,1021.0,NW,3.13,0.0,0.0,348.0
26939,348.0,-5.0,-2.0,1022.0,NW,4.92,0.0,0.0,357.0
26940,357.0,-5.0,0.0,1022.0,NW,6.71,0.0,0.0,367.0
26941,367.0,-5.0,1.0,1021.0,NW,8.5,0.0,0.0,384.0
26942,384.0,-5.0,2.0,1020.0,cv,0.89,0.0,0.0,394.0
26943,394.0,-5.0,3.0,1019.0,cv,1.78,0.0,0.0,409.0
26944,409.0,-5.0,3.0,1019.0,SE,1.79,0.0,0.0,496.0
26945,496.0,-5.0,3.0,1019.0,SE,3.58,0.0,0.0,490.0
26946,490.0,-4.0,1.0,1020.0,SE,6.71,0.0,0.0,459.0
26947,459.0,-5.0,-2.0,1021.0,SE,9.84,0.0,0.0,446.0
26948,446.0,-5.0,-3.0,1022.0,SE,11.63,0.0,0.0,444.0
26949,444.0,-4.0,-1.0,1022.0,SE,13.42,0.0,0.0,443.0
26950,443.0,-6.0,-5.0,1023.0,SE,14.31,0.0,0.0,444.0
26951,444.0,-7.0,-6.0,1024.0,NE,0.89,0.0,0.0,510.0
26952,510.0,-5.0,-4.0,1024.0,SE,0.89,0.0,0.0,508.0
26953,508.0,-6.0,-6.0,1024.0,SE,1.78,0.0,0.0,490.0
26954,490.0,-7.0,-7.0,1024.0,NE,0.89,0.0,0.0,472.0
26955,472.0,-6.0,-6.0,1024.0,cv,0.45,0.0,0.0,451.0
26956,451.0,-7.0,-7.0,1025.0,cv,0.9,0.0,0.0,448.0
26957,448.0,-8.0,-7.0,1024.0,cv,1.79,0.0,0.0,0.0
26958,0.0,-9.0,-8.0,1025.0,SE,1.79,0.0,0.0,526.0
26959,526.0,-7.0,-6.0,1025.0,SE,3.58,0.0,0.0,460.0
26960,460.0,-6.0,-5.0,1025.0,cv,0.89,0.0,0.0,438.0
26961,438.0,-6.0,-5.0,1026.0,SE,0.89,0.0,0.0,425.0
26962,425.0,-5.0,-5.0,1026.0,SE,2.68,0.0,0.0,462.0
26963,462.0,-5.0,-5.0,1026.0,SE,4.47,1.0,0.0,493.0
26964,493.0,-5.0,-4.0,1026.0,SE,6.26,2.0,0.0,484.0
26965,484.0,-4.0,-4.0,1025.0,cv,0.89,3.0,0.0,463.0
26966,463.0,-4.0,-3.0,1025.0,SE,1.79,4.0,0.0,476.0
26967,476.0,-4.0,-3.0,1024.0,SE,3.58,5.0,0.0,445.0
26968,445.0,-4.0,-3.0,1025.0,SE,6.71,6.0,0.0,441.0
26969,441.0,-4.0,-3.0,1025.0,SE,8.5,7.0,0.0,436.0
26970,436.0,-4.0,-3.0,1025.0,SE,11.63,8.0,0.0,411.0
26971,411.0,-4.0,-3.0,1026.0,SE,13.42,9.0,0.0,389.0
26972,389.0,-4.0,-3.0,1026.0,SE,15.21,10.0,0.0,357.0
26973,357.0,-4.0,-3.0,1026.0,SE,17.0,0.0,0.0,345.0
26974,345.0,-4.0,-3.0,1027.0,SE,20.13,0.0,0.0,335.0
26975,335.0,-4.0,-3.0,1027.0,SE,21.92,0.0,0.0,322.0
26976,322.0,-5.0,-3.0,1027.0,SE,23.71,0.0,0.0,316.0
26977,316.0,-5.0,-4.0,1027.0,SE,25.5,0.0,0.0,315.0
26978,315.0,-5.0,-4.0,1027.0,SE,27.29,0.0,0.0,304.0
26979,304.0,-5.0,-4.0,1027.0,SE,29.08,0.0,0.0,282.0
26980,282.0,-5.0,-4.0,1027.0,SE,30.87,0.0,0.0,260.0
26981,260.0,-5.0,-4.0,1027.0,SE,32.66,0.0,0.0,266.0
26982,266.0,-5.0,-4.0,1026.0,SE,34.45,0.0,0.0,278.0
26983,278.0,-5.0,-4.0,1026.0,NE,0.89,0.0,0.0,273.0
26984,273.0,-5.0,-4.0,1026.0,SE,1.79,0.0,0.0,275.0
26985,275.0,-5.0,-4.0,1027.0,SE,3.58,0.0,0.0,287.0
26986,287.0,-5.0,-3.0,1027.0,SE,5.37,0.0,0.0,302.0
26987,302.0,-5.0,-3.0,1027.0,SE,7.16,0.0,0.0,299.0
26988,299.0,-5.0,-3.0,1027.0,cv,0.89,0.0,0.0,297.0
26989,297.0,-5.0,-3.0,1026.0,cv,1.78,0.0,0.0,286.0
26990,286.0,-4.0,-3.0,1025.0,cv,2.67,0.0,0.0,297.0
26991,297.0,-4.0,-2.0,1025.0,cv,3.56,0.0,0.0,288.0
26992,288.0,-4.0,-2.0,1024.0,SE,1.79,0.0,0.0,281.0
26993,281.0,-4.0,-2.0,1024.0,cv,0.89,0.0,0.0,251.0
26994,251.0,-4.0,-2.0,1025.0,NE,0.89,0.0,0.0,248.0
26995,248.0,-4.0,-2.0,1025.0,NE,2.68,0.0,0.0,222.0
26996,222.0,-4.0,-2.0,1026.0,NW,0.89,0.0,0.0,199.0
26997,199.0,-4.0,-2.0,1026.0,NW,4.02,0.0,0.0,265.0
26998,265.0,-4.0,-2.0,1026.0,NW,5.81,0.0,0.0,288.0
26999,288.0,-4.0,-2.0,1026.0,NE,1.79,0.0,0.0,296.0
27000,296.0,-4.0,-2.0,1026.0,cv,0.89,0.0,0.0,311.0
27001,311.0,-4.0,-2.0,1026.0,NW,0.89,0.0,0.0,276.0
27002,276.0,-4.0,-2.0,1026.0,cv,0.89,0.0,0.0,259.0
27003,259.0,-4.0,-2.0,1026.0,NW,0.89,0.0,0.0,205.0
27004,205.0,-4.0,-2.0,1026.0,NW,1.78,0.0,0.0,181.0
27005,181.0,-4.0,-2.0,1025.0,NE,0.89,0.0,0.0,213.0
27006,213.0,-4.0,-2.0,1025.0,NW,1.79,0.0,0.0,208.0
27007,208.0,-4.0,-2.0,1025.0,cv,0.45,0.0,0.0,206.0
27008,206.0,-3.0,-2.0,1025.0,SE,0.89,0.0,0.0,183.0
27009,183.0,-3.0,-2.0,1026.0,cv,0.89,0.0,1.0,178.0
27010,178.0,-2.0,-2.0,1026.0,NE,0.89,0.0,2.0,178.0
27011,178.0,-2.0,-1.0,1026.0,NW,3.13,0.0,3.0,169.0
27012,169.0,-2.0,-1.0,1025.0,NE,0.89,0.0,4.0,177.0
27013,177.0,-1.0,-1.0,1024.0,NE,2.68,0.0,5.0,174.0
27014,174.0,-1.0,-1.0,1023.0,NW,1.79,1.0,0.0,172.0
27015,172.0,-1.0,-1.0,1022.0,cv,0.89,2.0,0.0,157.0
27016,157.0,-1.0,-1.0,1022.0,NE,1.79,3.0,0.0,143.0
27017,143.0,-1.0,-1.0,1022.0,cv,0.89,0.0,0.0,147.0
27018,147.0,-1.0,-1.0,1022.0,cv,1.78,0.0,0.0,136.0
27019,136.0,-1.0,0.0,1022.0,NW,4.02,0.0,0.0,144.0
27020,144.0,-1.0,-1.0,1022.0,NW,7.15,1.0,0.0,146.0
27021,146.0,-1.0,0.0,1022.0,NW,10.28,2.0,0.0,149.0
27022,149.0,-1.0,0.0,1022.0,NW,12.07,3.0,0.0,129.0
27023,129.0,-1.0,0.0,1022.0,NW,15.2,0.0,0.0,111.0
27024,111.0,-2.0,-2.0,1023.0,NW,18.33,0.0,0.0,123.0
27025,123.0,-4.0,-4.0,1022.0,NE,3.13,0.0,0.0,155.0
27026,155.0,-3.0,-3.0,1023.0,NW,3.13,0.0,0.0,134.0
27027,134.0,-5.0,-5.0,1023.0,NW,7.15,0.0,0.0,98.0
27028,98.0,-5.0,-5.0,1023.0,NE,1.79,0.0,0.0,53.0
27029,53.0,-4.0,-2.0,1023.0,NW,7.15,0.0,0.0,26.0
27030,26.0,-7.0,-2.0,1024.0,NW,14.3,0.0,0.0,15.0
27031,15.0,-7.0,-2.0,1025.0,NE,3.13,0.0,0.0,21.0
27032,21.0,-8.0,-3.0,1026.0,NW,7.15,0.0,0.0,29.0
27033,29.0,-8.0,-2.0,1028.0,NW,11.17,0.0,0.0,14.0
27034,14.0,-10.0,-2.0,1029.0,NE,7.15,0.0,0.0,18.0
27035,18.0,-11.0,-1.0,1030.0,NW,5.81,0.0,0.0,20.0
27036,20.0,-11.0,1.0,1030.0,NE,7.15,0.0,0.0,24.0
27037,24.0,-13.0,0.0,1030.0,NE,12.07,0.0,0.0,22.0
27038,22.0,-14.0,1.0,1030.0,NE,16.09,0.0,0.0,19.0
27039,19.0,-14.0,2.0,1030.0,NW,4.02,0.0,0.0,21.0
27040,21.0,-15.0,3.0,1030.0,NW,9.83,0.0,0.0,15.0
27041,15.0,-15.0,2.0,1030.0,NW,14.75,0.0,0.0,16.0
27042,16.0,-17.0,0.0,1030.0,NE,3.13,0.0,0.0,22.0
27043,22.0,-15.0,-1.0,1031.0,NE,6.26,0.0,0.0,23.0
27044,23.0,-16.0,-1.0,1032.0,NE,9.39,0.0,0.0,27.0
27045,27.0,-16.0,-2.0,1033.0,NE,13.41,0.0,0.0,21.0
27046,21.0,-16.0,-2.0,1033.0,NE,17.43,0.0,0.0,9.0
27047,9.0,-17.0,-3.0,1033.0,NE,22.35,0.0,0.0,14.0
27048,14.0,-17.0,-4.0,1033.0,NE,27.27,0.0,0.0,14.0
27049,14.0,-17.0,-4.0,1034.0,NE,30.4,0.0,0.0,10.0
27050,10.0,-17.0,-5.0,1034.0,NE,32.19,0.0,0.0,9.0
27051,9.0,-17.0,-6.0,1034.0,NE,33.08,0.0,0.0,16.0
27052,16.0,-17.0,-8.0,1034.0,NW,3.13,0.0,0.0,16.0
27053,16.0,-16.0,-9.0,1034.0,NW,6.26,0.0,0.0,15.0
